paper_id,keyword_id
WOS:000618131200001,bidirectional label propagation
WOS:000604524900001,stochastic processes
WOS:000604524900001,upper bound
WOS:000604524900001,jitter
WOS:000604524900001,uncertainty
WOS:000604524900001,multi-agent systems
WOS:000604524900001,vehicle dynamics
WOS:000604524900001,stability criteria
WOS:000604524900001,stochastic multi-agent systems
WOS:000604524900001,randomly occurring uncertainties
WOS:000604524900001,randomly occurring nonlinearities
WOS:000604524900001,impulse time windows
WOS:000604524900001,leader-following mean square consensus
WOS:000509527200045,battery management system
WOS:000509527200045,cell balancing
WOS:000509527200045,switched-inductor
WOS:000509527200045,switched-capacitor
WOS:000393066202013,networked control system
WOS:000393066202013,packetized
WOS:000393066202013,takagi-sugeno fuzzy model
WOS:000393066202013,random-delay approach
WOS:000394486000040,university sports
WOS:000394486000040,culture
WOS:000394486000040,cultural ecology
WOS:000394486000040,co-system
WOS:000263466103456,service agent
WOS:000263466103456,composite dynamically
WOS:000263466103456,service orchestrate
WOS:000083362900072,batio3 : ce photorefractive crystal
WOS:000083362900072,bridge mutually pumped phase conjugation
WOS:000083362900072,self-pumped phase conjugation
WOS:001778187100001,adaptive learning
WOS:001778187100001,mixture model
WOS:001778187100001,row-wise decomposition
WOS:001778187100001,armijo-inspired step-size
WOS:001778187100001,time series clustering
WOS:001778187100001,sensor drift compensation
WOS:001530287400002,deep learning
WOS:001530287400002,denoise
WOS:001530287400002,nonorthogonal multiple access (noma)
WOS:001530287400002,spectrum sensing (ss)
WOS:001530287400002,deep learning
WOS:001530287400002,denoise
WOS:001530287400002,nonorthogonal multiple access (noma)
WOS:001530287400002,spectrum sensing (ss)
WOS:001478835200001,floorplanning
WOS:001478835200001,simulated annealing
WOS:001478835200001,rejection-to-acceptance ratio
WOS:001478835200001,adaptive cooling schedule
WOS:001478835200001,adaptive local search
WOS:001324001200001,entropy feature
WOS:001324001200001,lnms ldpc decoding
WOS:001324001200001,cosine similarity
WOS:001324001200001,flash-memory channel
WOS:001333863200001,market maker
WOS:001333863200001,inventory risk
WOS:001333863200001,stochastic volatility
WOS:001333863200001,option pricing
WOS:001333863200001,auxiliary model method
WOS:001121606700034,event-triggered control
WOS:001121606700034,consensus
WOS:001121606700034,multi-agent systems
WOS:001121606700034,discrete-time systems
WOS:001121606700034,non-triviality
WOS:001054179000001,hodgkin -huxley neuron model
WOS:001054179000001,cmos
WOS:001054179000001,membrane capacitor
WOS:001054179000001,biomimetic neuromorphic circuit
WOS:000955438800001,chaotic encryption
WOS:000955438800001,equivalent key
WOS:000955438800001,ciphertext feedback
WOS:000955438800001,dynamic selection
WOS:000821033800001,leader-following exponential consensus
WOS:000821033800001,multi-agent systems
WOS:000821033800001,stochastic disturbances
WOS:000821033800001,time-varying delay
WOS:000821033800001,impulsive control
WOS:000752059600037,capacitors
WOS:000752059600037,inverters
WOS:000752059600037,switches
WOS:000752059600037,transistors
WOS:000752059600037,switching circuits
WOS:000752059600037,topology
WOS:000752059600037,stress
WOS:000752059600037,multilevel inverter (mli)
WOS:000752059600037,selective harmonic eliminated (she) modulation
WOS:000752059600037,switched capacitor (sc)
WOS:000755496800001,roller kiln
WOS:000755496800001,organic rankine cycle
WOS:000755496800001,kalina cycle
WOS:000755496800001,multi-objective optimization
WOS:000755496800001,off-design performance
WOS:000755496800001,thermodynamic-economic-environmental analysis
WOS:000626599400033,inverters
WOS:000626599400033,capacitors
WOS:000626599400033,transistors
WOS:000626599400033,low voltage
WOS:000626599400033,topology
WOS:000626599400033,periodic structures
WOS:000626599400033,switches
WOS:000626599400033,multilevel inverter (mli)
WOS:000626599400033,pulsewidth modulation (pwm)
WOS:000626599400033,switched-capacitor
WOS:000643240500001,multi-robot system
WOS:000643240500001,motion planning
WOS:000643240500001,obstacle avoidance
WOS:000643240500001,formation control
WOS:000643240500001,flocking control
WOS:000643240500001,reinforcement learning
WOS:000647584600012,energy efficiency improvement
WOS:000647584600012,r&amp
WOS:000647584600012,d intensity
WOS:000647584600012,carbon emissions
WOS:000647584600012,economic control model
WOS:000647584600012,industrial sector
WOS:001248063600160,the high-precision packaging equipment
WOS:001248063600160,xy platform
WOS:001248063600160,spectrum analysis
WOS:000732492600007,predictability
WOS:000732492600007,discrete event systems
WOS:000732492600007,decentralized failure prognosis
WOS:000502882200004,perovskite solar cells
WOS:000502882200004,morphology control
WOS:000502882200004,niox
WOS:000557898200051,non-invasive blood glucose monitoring
WOS:000557898200051,heart rate variability
WOS:000557898200051,random forest
WOS:000557898200051,empirical mode decomposition
WOS:000557898200051,singular spectrum analysis
WOS:000557898200051,denoising
WOS:000557898200051,detrending
WOS:000384638600048,phishing ap attack
WOS:000384638600048,wifi
WOS:000384638600048,wlan
WOS:000384638600048,rssi
WOS:000388364600083,ntfs
WOS:000388364600083,file record
WOS:000388364600083,anti-delete
WOS:000388364600083,forensic
WOS:000351733900075,distributed knowledge management
WOS:000351733900075,multi-agent
WOS:000351733900075,knowledge integration
WOS:000394560500061,wireless sensor network
WOS:000394560500061,double bp neural network
WOS:000394560500061,data fusion
WOS:000302894901031,minimally invasive surgery (mis)
WOS:000302894901031,fuzzy wavelet neural network filter (fwnnf)
WOS:000302894901031,wavelet
WOS:000302894901031,hand tremor
WOS:000233581200035,blind source separation
WOS:000233581200035,ill-condition case
WOS:000233581200035,correct solution
WOS:000233581200035,generalized eigenvalue
WOS:000226863300852,manufacturing process reengineering
WOS:000226863300852,mass customization
WOS:000226863300852,manufacturing flexibility
WOS:000170264200030,diamond film
WOS:000170264200030,polishing
WOS:000170264200030,processing performance
WOS:000170264200030,electrical discharge machining
WOS:001681509100001,deepfake detection
WOS:001681509100001,hybrid-domain features
WOS:001681509100001,dual-branch backbone
WOS:001651951800001,sensors
WOS:001651951800001,three-dimensional displays
WOS:001651951800001,correlation
WOS:001651951800001,autonomous aerial vehicles
WOS:001651951800001,vectors
WOS:001651951800001,feature extraction
WOS:001651951800001,receiving antennas
WOS:001651951800001,covariance matrices
WOS:001651951800001,convolutional neural networks
WOS:001651951800001,artificial intelligence
WOS:001651951800001,spectrum sensing
WOS:001651951800001,aav
WOS:001495005900001,data clustering
WOS:001495005900001,multi-view clustering
WOS:001495005900001,graph learning
WOS:001495005900001,tensor
WOS:001294340600003,legged locomotion
WOS:001294340600003,odometry
WOS:001294340600003,foot
WOS:001294340600003,robot sensing systems
WOS:001294340600003,laser radar
WOS:001294340600003,kinematics
WOS:001294340600003,state estimation
WOS:001294340600003,legged robots
WOS:001294340600003,localization
WOS:001294340600003,slam
WOS:001294340600003,sensor fusion
WOS:001242288900002,avatar
WOS:001242288900002,online learning quality
WOS:001242288900002,supervision
WOS:001242288900002,attention stability
WOS:001242288900002,emotion state
WOS:001242288900002,learner's satisfaction
WOS:001225225700001,combinatorial optimization
WOS:001225225700001,dominating set problem
WOS:001225225700001,graph neural network
WOS:001225225700001,reinforcement learning
WOS:001111951700001,online wind power forecasting
WOS:001111951700001,external temporal data
WOS:001111951700001,parallel network
WOS:001111951700001,synchronous training strategy
WOS:001111951700001,deep temporal transfer model
WOS:000869384500001,power supplies
WOS:000869384500001,equivalent circuits
WOS:000869384500001,discharges (electric)
WOS:000869384500001,capacitance
WOS:000869384500001,transformers
WOS:000869384500001,dielectrics
WOS:000869384500001,capacitors
WOS:000869384500001,bipolar short-pulse
WOS:000869384500001,dielectric barrier discharge (dbd)
WOS:000869384500001,mode
WOS:000869384500001,power supply
WOS:000824117200001,reticulated tube
WOS:000824117200001,spherical reticulated shell
WOS:000824117200001,sphere-filled tube
WOS:000824117200001,axial crushing
WOS:000824117200001,mechanical behaviour
WOS:000824117200001,energy absorption
WOS:000824117200001,4
WOS:000824117200001,conclusion by experimental mechanical behaviour rts
WOS:000824117200001,aluminium alloy investigated
WOS:000824117200001,the (1) about compression the four different ment curves and deformation t
WOS:000824117200001,rt and their composite initial transient elastic final compaction peak value
WOS:000824117200001,wave deformation modes deformation of t and approximate circular with reticulated pores on the axial static obvious than that (2) about initial efficiency
WOS:000610552300002,energy conservation path
WOS:000610552300002,energy saving potential
WOS:000610552300002,contribution share
WOS:000610552300002,policy strategies
WOS:000610552300002,iron and steel industry
WOS:000556233000099,factored radar stap
WOS:000556233000099,robust adaptive beamforming
WOS:000556233000099,alternating optimization method
WOS:000556233000099,bi-quadratic matrix inequality problem
WOS:000556233000099,closed-form solution
WOS:000459881500098,b/s (browser/server) mode
WOS:000459881500098,paper construction strategy
WOS:000459881500098,demand analysis
WOS:000459881500098,system design
WOS:000339531800286,wind tunnel
WOS:000339531800286,rotate speed
WOS:000339531800286,switch
WOS:000339531800286,established angle
WOS:000339531800286,angle of attack
WOS:000186578600257,virtual enterprise
WOS:000186578600257,partner selection
WOS:000186578600257,genetic algorithm (ga)
WOS:000862935900001,heterostructure
WOS:000862935900001,strain
WOS:000862935900001,band alignment
WOS:000862935900001,2d materials
WOS:001300401300157,risk probability forecast assessment
WOS:001300401300157,monte carlo simulations
WOS:001300401300157,false data injection attacks
WOS:001300401300157,cyberattacks
WOS:001487782600007,mobile edge computing (mec)
WOS:001487782600007,intelligent transportation system
WOS:001487782600007,unmanned aerial vehicle (uav)
WOS:001487782600007,age of information (aoi)
WOS:001487782600007,energy consumption optimization
WOS:001154323500001,supply chain management
WOS:001154323500001,information sharing
WOS:001154323500001,manufacturer encroachment
WOS:001154323500001,green products
WOS:001154323500001,reselling and agency-selling
WOS:001454974300167,e-nose
WOS:001454974300167,broad learning system
WOS:001454974300167,interference discrimination
WOS:001454974300167,interference elimination
WOS:000989760800001,forecasting of gas concentration
WOS:000989760800001,transformer fault evaluation
WOS:000989760800001,recurrent long short-term memory network
WOS:000989760800001,hierarchical attention network
WOS:000925046800003,energy intensity
WOS:000925046800003,forecast
WOS:000925046800003,fuzzy clustering
WOS:000925046800003,support vector machine
WOS:000925046800003,industrial sector
WOS:000927791700001,industrial green competitiveness
WOS:000927791700001,influencing factors
WOS:000927791700001,rough set
WOS:000927791700001,fuzzy artificial neural network
WOS:000927791700001,industrial sectors
WOS:000932071607085,process mining
WOS:000932071607085,predictive process analytics
WOS:000932071607085,convolutional neural networks
WOS:000932071607085,attentional mechanisms
WOS:000972202300084,harmonic current suppression
WOS:000972202300084,parameter group optimization
WOS:000972202300084,pv-storage microgrid
WOS:000972202300084,pso algorithm
WOS:000864187909125,root causes localization
WOS:000864187909125,multi-stage classifier
WOS:000864187909125,causal alignment
WOS:000894276200007,object detection
WOS:000894276200007,few-shot learning
WOS:000894276200007,attention mechanism
WOS:000894276200007,foreground augment
WOS:000894276200007,background attenuation
WOS:000673632700005,vehicular ad hoc networks
WOS:000673632700005,v2x communication
WOS:000673632700005,broadcast
WOS:000673632700005,dynamic spectrum access
WOS:000673632700005,deep reinforcement learning
