paper_id,journal_id
WOS:000278560400014,"2009 WRI WORLD CONGRESS ON SOFTWARE ENGINEERING, VOL 1, PROCEEDINGS"
WOS:000263466103456,"2008 4TH INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATIONS, NETWORKING AND MOBILE COMPUTING, VOLS 1-31"
WOS:000083362900072,1999 INTERNATIONAL CONFERENCE ON INDUSTRIAL LASERS (IL'99)
WOS:001778187100001,APPLIED MATHEMATICAL MODELLING
WOS:001530287400002,IEEE SENSORS JOURNAL
WOS:001478835200001,JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS
WOS:001324001200001,ENTROPY
WOS:001333863200001,FINANCE RESEARCH LETTERS
WOS:001200174500004,OPTICS LETTERS
WOS:001146662900001,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS
WOS:001121606700034,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS
WOS:001054179000001,MICROELECTRONICS JOURNAL
WOS:000955438800001,ENTROPY
WOS:000861404700014,COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE
WOS:000821033800001,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE
WOS:000752059600037,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS
WOS:000755496800001,ENERGY SOURCES PART A-RECOVERY UTILIZATION AND ENVIRONMENTAL EFFECTS
WOS:000626599400033,IEEE TRANSACTIONS ON POWER ELECTRONICS
WOS:000643240500001,MACHINES
WOS:000647584600012,ENERGY
WOS:001248063600160,"2021 22ND INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000732492600007,CONTROL ENGINEERING AND APPLIED INFORMATICS
WOS:000557366900001,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
WOS:000502882200004,SYNTHETIC METALS
WOS:000557898200051,2019 IEEE 4TH INTERNATIONAL CONFERENCE ON SIGNAL AND IMAGE PROCESSING (ICSIP 2019)
WOS:000384638600048,PROCEEDINGS OF THE 2016 INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND ELECTRONIC TECHNOLOGY
WOS:000388364600083,PROCEEDINGS OF THE 2016 2ND WORKSHOP ON ADVANCED RESEARCH AND TECHNOLOGY IN INDUSTRY APPLICATIONS
WOS:000351733900075,INTERNATIONAL CONFERENCE ON CONTROL ENGINEERING AND AUTOMATION (ICCEA 2014)
WOS:000394560500061,2012 INTERNATIONAL CONFERENCE ON FUTURE COMMUNICATION AND COMPUTER TECHNOLOGY (ICFCCT 2012)
WOS:000302894901031,"ADVANCES IN CIVIL ENGINEERING, PTS 1-6"
WOS:000233581200035,Proceedings of 2005 IEEE International Workshop on VLSI Design and Video Technology
WOS:000226863300852,"2004 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN & CYBERNETICS, VOLS 1-7"
WOS:000170264200030,ADVANCES IN ABRASIVE PROCESSES
WOS:001681509100001,INFORMATION SCIENCES
WOS:001651951800001,IEEE COMMUNICATIONS LETTERS
WOS:001495005900001,NEURAL NETWORKS
WOS:001294340600003,IEEE ROBOTICS AND AUTOMATION LETTERS
WOS:001242288900002,EDUCATION AND INFORMATION TECHNOLOGIES
WOS:001225225700001,APPLIED MATHEMATICS AND COMPUTATION
WOS:001111951700001,ENERGY
WOS:000869384500001,IEEE TRANSACTIONS ON PLASMA SCIENCE
WOS:000824117200001,COMPOSITE STRUCTURES
WOS:000610552300002,ENERGY EFFICIENCY
WOS:000556233000099,2019 IEEE 8TH INTERNATIONAL WORKSHOP ON COMPUTATIONAL ADVANCES IN MULTI-SENSOR ADAPTIVE PROCESSING (CAMSAP 2019)
WOS:000459881500098,2018 5TH INTERNATIONAL CONFERENCE ON SYSTEMS AND INFORMATICS (ICSAI)
WOS:000339531800286,"ENERGY DEVELOPMENT, PTS 1-4"
WOS:000262974000069,"2008 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOLS 1-5"
WOS:000255017800173,"PROCEEDINGS OF 2008 IEEE INTERNATIONAL CONFERENCE ON NETWORKING, SENSING AND CONTROL, VOLS 1 AND 2"
WOS:000186578600257,"2003 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS, VOLS 1-5, CONFERENCE PROCEEDINGS"
WOS:000862935900001,APPLIED SURFACE SCIENCE
WOS:001300401300157,"2022 IEEE 17TH INTERNATIONAL CONFERENCE ON CONTROL & AUTOMATION, ICCA"
WOS:001487782600007,JOURNAL OF ELECTRONICS & INFORMATION TECHNOLOGY
WOS:001154323500001,INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH
WOS:001454974300167,"2024 9TH INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTING AND SIGNAL PROCESSING, ICSP"
WOS:000989760800001,ELECTRIC POWER SYSTEMS RESEARCH
WOS:000925046800003,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH
WOS:000927791700001,ECOLOGICAL INDICATORS
WOS:000932071607085,2022 41ST CHINESE CONTROL CONFERENCE (CCC)
WOS:000972202300084,"2022 IEEE 9TH INTERNATIONAL CONFERENCE ON POWER ELECTRONICS SYSTEMS AND APPLICATIONS, PESA"
WOS:000864187909125,"2022 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)"
WOS:000894276200007,PROCEEDINGS OF 2022 INTERNATIONAL CONFERENCEON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:000673632700005,IEEE SENSORS JOURNAL
WOS:000685510300002,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS
WOS:000649675400004,ENERGY CONVERSION AND MANAGEMENT
WOS:001248063600101,"2021 22ND INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:001248063600134,"2021 22ND INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000673110200001,IEEE ACCESS
WOS:000318818701022,"INFORMATION TECHNOLOGY APPLICATIONS IN INDUSTRY, PTS 1-4"
WOS:000391344700057,"ICFCSE 2011: 2011 INTERNATIONAL CONFERENCE ON FUTURE COMPUTER SUPPORTED EDUCATION, VOL 1"
WOS:000251914900037,FRONTIERS IN ENTERPRISE INTEGRATION
WOS:001732035900001,INTERNATIONAL JOURNAL OF HUMANOID ROBOTICS
WOS:001707386900001,OPTICS LETTERS
WOS:001608880300001,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
WOS:001311955100001,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY
WOS:001304825800001,SYSTEMS
WOS:001256729500001,SYSTEMS
WOS:001206726000001,CHAOS SOLITONS & FRACTALS
WOS:001449127000048,"2024 IEEE 10TH INTERNATIONAL SYMPOSIUM ON MICROWAVE, ANTENNA, PROPAGATION AND EMC TECHNOLOGIES FOR WIRELESS COMMUNICATIONS, MAPE 2024"
WOS:001272628000006,CONTROL ENGINEERING AND APPLIED INFORMATICS
WOS:001079226300001,ENERGIES
WOS:001182063600033,"2023 11TH INTERNATIONAL SYMPOSIUM OF CHINESE CHI, CHINESE CHI2023"
WOS:001182063600040,"2023 11TH INTERNATIONAL SYMPOSIUM OF CHINESE CHI, CHINESE CHI2023"
WOS:000896863200001,ELECTRONICS LETTERS
WOS:000722723500001,LASER PHYSICS LETTERS
WOS:000747245000003,SPECTROSCOPY AND SPECTRAL ANALYSIS
WOS:000678755000053,OPTICS EXPRESS
WOS:000672818900098,2021 13TH INTERNATIONAL CONFERENCE ON MEASURING TECHNOLOGY AND MECHATRONICS AUTOMATION (ICMTMA 2021)
WOS:000665121000029,FRESENIUS ENVIRONMENTAL BULLETIN
WOS:000519113100064,2019 4TH INTERNATIONAL CONFERENCE ON EDUCATION & EDUCATION RESEARCH (EDUER 2019)
WOS:000393427700002,2014 INTERNATIONAL CONFERENCE ON MECHATRONICS AND CONTROL (ICMC)
WOS:000318818701193,"INFORMATION TECHNOLOGY APPLICATIONS IN INDUSTRY, PTS 1-4"
WOS:000345236300105,"2013 3RD INTERNATIONAL CONFERENCE ON CONSUMER ELECTRONICS, COMMUNICATIONS AND NETWORKS (CECNET)"
WOS:000299096401132,2011 INTERNATIONAL CONFERENCE ON ENERGY AND ENVIRONMENTAL SCIENCE-ICEES 2011
WOS:000398766500101,"2010 THE 3RD INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND INDUSTRIAL APPLICATION (PACIIA2010), VOL VI"
WOS:000274875200034,"PROCEEDINGS OF THE 2009 INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND NATURAL COMPUTING, VOL II"
WOS:000257018300155,"2008 PROCEEDINGS OF INFORMATION TECHNOLOGY AND ENVIRONMENTAL SYSTEM SCIENCES: ITESS 2008, VOL 2"
WOS:000245126000081,Proceedings of the 3rd Asian Conference on Refrigeration and Air-Conditioning Vols I and II
WOS:000241452306071,"PROCEEDINGS OF 2006 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS, VOLS 1-7"
WOS:000235325600020,"Proceedings of 2005 International Conference on Machine Learning and Cybernetics, Vols 1-9"
WOS:001647089600001,MATHEMATICS
WOS:001548058800001,CHAOS SOLITONS & FRACTALS
WOS:001291207300004,"2024 INTERNATIONAL CONFERENCE ON ELECTRONIC ENGINEERING AND INFORMATION SYSTEMS, EEISS 2024"
WOS:001446240400037,"2024 INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTICS AND AUTOMATIC CONTROL, IRAC"
WOS:001445884200014,"2024 17TH INTERNATIONAL CONVENTION ON REHABILITATION ENGINEERING AND ASSISTIVE TECHNOLOGY, I-CREATE 2024"
WOS:001139946200001,SHE JI-THE JOURNAL OF DESIGN ECONOMICS AND INNOVATION
WOS:001058812100001,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION
WOS:001595432200027,"2023 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)"
WOS:000845467000001,MATHEMATICS
WOS:000724480600039,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000651441100033,ADVANCES IN HUMAN FACTORS AND ERGONOMICS IN HEALTHCARE AND MEDICAL DEVICES
WOS:000684104700139,"2019 IEEE INTL CONF ON PARALLEL & DISTRIBUTED PROCESSING WITH APPLICATIONS, BIG DATA & CLOUD COMPUTING, SUSTAINABLE COMPUTING & COMMUNICATIONS, SOCIAL COMPUTING & NETWORKING (ISPA/BDCLOUD/SOCIALCOM/SUSTAINCOM 2019)"
WOS:000519113100025,2019 4TH INTERNATIONAL CONFERENCE ON EDUCATION & EDUCATION RESEARCH (EDUER 2019)
WOS:000468772200251,2018 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS (ROBIO)
WOS:000359866200237,PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON COMPUTER INFORMATION SYSTEMS AND INDUSTRIAL APPLICATIONS (CISIA 2015)
WOS:000349473500056,"PROCEEDINGS OF THE 2014 INTERNATIONAL CONFERENCE ON MECHATRONICS, ELECTRONIC, INDUSTRIAL AND CONTROL ENGINEERING"
WOS:000317021100240,2012 5TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP)
WOS:000308847800014,PROCEEDINGS OF PRECISION ENGINEERING AND NANOTECHNOLOGY (ASPEN2011)
WOS:000258871800106,"CISP 2008: FIRST INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING, VOL 1, PROCEEDINGS"
WOS:000252064500068,"ADVANCED PARALLEL PROCESSING TECHNOLOGIES, PROCEEDINGS"
WOS:000254273200064,PROCEEDINGS OF THE 15TH INTERNATIONAL SYMPOSIUM ON ELECTROMACHINING
WOS:000244064500108,"Proceedings of 2005 Chinese Control and Decision Conference, Vols 1 and 2"
WOS:000238482500068,"2005 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL TECHNOLOGY - (ICIT), VOLS 1 AND 2"
WOS:001793990600001,NEUROCOMPUTING
WOS:001775452800001,SUSTAINABILITY
WOS:001749894100001,BIOMIMETICS
WOS:001270258600001,ENERGY
WOS:001244766800001,ATMOSPHERIC POLLUTION RESEARCH
WOS:001185536000005,AIMS MATHEMATICS
WOS:001449127000213,"2024 IEEE 10TH INTERNATIONAL SYMPOSIUM ON MICROWAVE, ANTENNA, PROPAGATION AND EMC TECHNOLOGIES FOR WIRELESS COMMUNICATIONS, MAPE 2024"
WOS:001132263000001,JOURNAL OF POSTCOLONIAL WRITING
WOS:001145951400001,ANALYTICAL BIOCHEMISTRY
WOS:001083248900001,EXPERT SYSTEMS WITH APPLICATIONS
WOS:001023374700001,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS
WOS:001034629000002,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH
WOS:000953988000001,FILOMAT
WOS:001221819200153,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000741256000002,APPLIED INTELLIGENCE
WOS:000722896900034,OPTICS LETTERS
WOS:000715060300004,ATMOSPHERIC ENVIRONMENT
WOS:000675334700001,MULTIMEDIA TOOLS AND APPLICATIONS
WOS:000626557300001,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
WOS:000709063100001,IEEE ACCESS
WOS:000788511800030,PROCEEDINGS OF 2021 7TH INTERNATIONAL CONFERENCE ON CONDITION MONITORING OF MACHINERY IN NON-STATIONARY OPERATIONS (CMMNO)
WOS:000534272300001,LASER PHYSICS
WOS:000591678700003,2019 16TH INTERNATIONAL SYMPOSIUM ON WIRELESS COMMUNICATION SYSTEMS (ISWCS)
WOS:000432440400019,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS
WOS:000380434800014,2014 INTERNATIONAL CONFERENCE ON MANAGEMENT OF E-COMMERCE AND E-GOVERNMENT (ICMECG)
WOS:000310188600226,"INTELLIGENT SYSTEM AND APPLIED MATERIAL, PTS 1 AND 2"
WOS:000302737500156,"ADVANCES IN SCIENCE AND ENGINEERING, PTS 1 AND 2"
WOS:000393718000028,"2010 INTERNATIONAL COLLOQUIUM ON COMPUTING, COMMUNICATION, CONTROL, AND MANAGEMENT (CCCM2010), VOL III"
WOS:000260078500108,"8TH IEEE INTERNATIONAL CONFERENCE ON COMPUTER AND INFORMATION TECHNOLOGY WORKSHOPS: CIT WORKSHOPS 2008, PROCEEDINGS"
WOS:000186707400244,"2003 INTERNATIONAL CONFERENCE PHYSICS AND CONTROL, VOLS 1-4, PROCEEDINGS: VOL 1: PHYSICS AND CONTROL: GENERAL PROBLEMS AND APPLICATIONS; VOL 2: CONTROL OF OSCILLATIONS AND CHAOS; VOL 3: CONTROL OF MICROWORLD PROCESSES. NANO- AND FEMTOTECHNOLOGIES; VOL 4: NONLINEAR DYNAMICS AND CONTROL"
WOS:000177476600146,"PROCEEDINGS OF THE 2002 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOL 1 & 2"
WOS:000177471800308,"2001 INTERNATIONAL CONFERENCES ON INFO-TECH AND INFO-NET PROCEEDINGS, CONFERENCE A-G: INFO-TECH & INFO-NET: A KEY TO BETTER LIFE"
WOS:001613086300001,SUSTAINABILITY
WOS:001418946800001,PSYCHOLOGY & MARKETING
WOS:001174294800116,IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS
WOS:001172000900016,JOURNAL OF ELECTRONIC IMAGING
WOS:001221819200368,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000990001000001,MATERIALS & DESIGN
WOS:000853810100012,CHINESE JOURNAL OF ELECTRONICS
WOS:000800546700003,JOURNAL OF THE FRANKLIN INSTITUTE
WOS:000777200700001,IEEE ACCESS
WOS:000684429900001,WEAR
WOS:000597191000001,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
WOS:000558962200001,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING
WOS:000554895500001,IEEE ACCESS
WOS:000541465700020,2019 IEEE 13TH INTERNATIONAL CONFERENCE ON ASIC (ASICON)
WOS:000468167900136,2018 IEEE INTERNATIONAL POWER ELECTRONICS AND APPLICATION CONFERENCE AND EXPOSITION (PEAC)
WOS:000576768500047,"NEURAL INFORMATION PROCESSING (ICONIP 2017), PT VI"
WOS:000308571200177,"EQUIPMENT MANUFACTURING TECHNOLOGY AND AUTOMATION, PTS 1-3"
WOS:000291559800426,"11TH INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION, ROBOTICS AND VISION (ICARCV 2010)"
WOS:000281790400121,JCPC: 2009 JOINT CONFERENCE ON PERVASIVE COMPUTING
WOS:000262289600084,"PROCEEDINGS OF THE 38TH INTERNATIONAL CONFERENCE ON COMPUTERS AND INDUSTRIAL ENGINEERING, VOLS 1-3"
WOS:000248840500068,DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES B-APPLICATIONS & ALGORITHMS
WOS:000244063300026,PROCEEDINGS OF 2004 CHINESE CONTROL AND DECISION CONFERENCE
WOS:000179114100038,NEW TECHNOLOGIES FOR COMPUTER CONTROL 2001
WOS:000080105100003,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS
WOS:001741877700014,EXPERT SYSTEMS
WOS:001623659300001,TECHNOLOGIES
WOS:001591672900038,IEEE COMMUNICATIONS LETTERS
WOS:001295191500263,"2024 3RD CONFERENCE ON FULLY ACTUATED SYSTEM THEORY AND APPLICATIONS, FASTA 2024"
WOS:001364925201043,"2024 IEEE INTERNATIONAL CONFERENCE ON MULTIMEDIA AND EXPO, ICME 2024"
WOS:001151201500005,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS
WOS:000961580700001,IET SYSTEMS BIOLOGY
WOS:000934149000001,ERGONOMICS
WOS:001006841300028,INTERNATIONAL JOURNAL OF LOW-CARBON TECHNOLOGIES
WOS:001031576900015,AIMS MATHEMATICS
WOS:000913630600021,VOPROSY ISTORII
WOS:001221819200458,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:001000151200037,MISKOLC MATHEMATICAL NOTES
WOS:001248072800464,"2022 23RD INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:001360755200020,"2022 7TH INTERNATIONAL CONFERENCE ON AUTOMATION, CONTROL AND ROBOTICS ENGINEERING, CACRE"
WOS:000731913700004,INTERNATIONAL JOURNAL OF DISTANCE EDUCATION TECHNOLOGIES
WOS:000735650900011,JOURNAL OF THE FRANKLIN INSTITUTE
WOS:000642752800001,IEEE ACCESS
WOS:000528834600012,SPECTROSCOPY AND SPECTRAL ANALYSIS
WOS:000554532300001,IEEE ACCESS
WOS:000593927400028,2019 9TH INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND TECHNOLOGY (ICIST2019)
WOS:000618847900001,2019 4TH INTERNATIONAL CONFERENCE ON COMMUNICATION AND INFORMATION SYSTEMS (ICCIS 2019)
WOS:000454283400001,IEEE ACCESS
WOS:000459239501014,2018 CHINESE AUTOMATION CONGRESS (CAC)
WOS:000435276600192,2017 17TH IEEE INTERNATIONAL CONFERENCE ON COMMUNICATION TECHNOLOGY (ICCT 2017)
WOS:000359866200152,PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON COMPUTER INFORMATION SYSTEMS AND INDUSTRIAL APPLICATIONS (CISIA 2015)
WOS:000351917700058,INTERNATIONAL CONFERENCE ON ELECTRONIC AND ELECTRICAL ENGINEERING (CEEE 2014)
WOS:000318818700311,"INFORMATION TECHNOLOGY APPLICATIONS IN INDUSTRY, PTS 1-4"
WOS:000241773203045,"WCICA 2006: SIXTH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-12, CONFERENCE PROCEEDINGS"
WOS:000228808900023,PHYSICS LETTERS A
WOS:000227161500114,"ADVANCES IN ENGINEERING PLASTICITY AND ITS APPLICATIONS, PTS 1 AND 2"
WOS:001711369500001,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS
WOS:001748859700001,FRONTIERS IN PSYCHOLOGY
WOS:001696573400003,IEEE SIGNAL PROCESSING LETTERS
WOS:001290150800006,UKRAINIAN MATHEMATICAL JOURNAL
WOS:001230034200001,JOURNAL OF BUSINESS-TO-BUSINESS MARKETING
WOS:001122499300001,BIOMEDICAL SIGNAL PROCESSING AND CONTROL
WOS:001048027200001,SUSTAINABLE CITIES AND SOCIETY
WOS:001054441400001,APPLIED SOFT COMPUTING
WOS:001221819200136,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000855726800001,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS
WOS:000846002400001,ENTROPY
WOS:000815553400001,MOLECULAR GENETICS AND GENOMICS
WOS:000810572400001,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL
WOS:000800777400001,IEEE SYSTEMS JOURNAL
WOS:000773270900066,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS
WOS:001000552100240,"2022 ASIA COMMUNICATIONS AND PHOTONICS CONFERENCE, ACP"
WOS:000991999800005,"2022 4TH INTERNATIONAL CONFERENCE ON CONTROL AND ROBOTICS, ICCR"
WOS:000703776400001,MOLECULAR OMICS
WOS:000686159500001,CURATOR-THE MUSEUM JOURNAL
WOS:000594694300001,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS
WOS:000563468800007,MATHEMATICAL PROBLEMS IN ENGINEERING
WOS:000536808900015,NEUROCOMPUTING
WOS:000417367600093,"MATERIALS SCIENCE, ENERGY TECHNOLOGY, AND POWER ENGINEERING I"
WOS:000429612600086,"PROCEEDINGS OF 2016 INTERNATIONAL CONFERENCE ON MODELING, SIMULATION AND OPTIMIZATION TECHNOLOGIES AND APPLICATIONS (MSOTA2016)"
WOS:000387128200091,2015 INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND COMMUNICATION NETWORKS (CICN)
WOS:000365437300047,INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND COMMUNICATION ENGINEERING (CSCE 2015)
WOS:000318818701037,"INFORMATION TECHNOLOGY APPLICATIONS IN INDUSTRY, PTS 1-4"
WOS:000274239000077,"FIRST INTERNATIONAL WORKSHOP ON DATABASE TECHNOLOGY AND APPLICATIONS, PROCEEDINGS"
WOS:000228510600010,ACTA PHYSICA SINICA
WOS:000227051400394,"HIGH-PERFORMANCE CERAMICS III, PTS 1 AND 2"
WOS:000226470700012,"BUILT ENVIRONMENT AND PUBLIC HEALTH, PROCEEDINGS"
WOS:000072727000014,SYNTHETIC COMMUNICATIONS
WOS:001612826200001,MATHEMATICS
WOS:001583032100002,ECONOMIC ANALYSIS AND POLICY
WOS:001538556200015,OPTICS LETTERS
WOS:001459238700001,ENERGY
WOS:001263588800001,FRONTIERS IN ENERGY RESEARCH
WOS:001253753000001,ISA TRANSACTIONS
WOS:001015537500001,SYSTEMS
WOS:000955371000001,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS
WOS:000922028300083,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS
WOS:000876031900001,SUSTAINABILITY
WOS:000848071200002,MATHEMATICAL PROBLEMS IN ENGINEERING
WOS:001248072800065,"2022 23RD INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000721533100001,FRONTIERS IN PSYCHOLOGY
WOS:000509483800231,IEEE ACCESS
WOS:000393427700003,2014 INTERNATIONAL CONFERENCE ON MECHATRONICS AND CONTROL (ICMC)
WOS:000318818701075,"INFORMATION TECHNOLOGY APPLICATIONS IN INDUSTRY, PTS 1-4"
WOS:000320651000012,PROCEEDINGS OF 2012 3RD INTERNATIONAL ASIA CONFERENCE ON INDUSTRIAL ENGINEERING AND MANAGEMENT INNOVATION (IEMI2012)
WOS:000320868300191,2012 FOURTH INTERNATIONAL CONFERENCE ON MULTIMEDIA INFORMATION NETWORKING AND SECURITY (MINES 2012)
WOS:000238019100349,"PROCEEDINGS OF THE 24TH CHINESE CONTROL CONFERENCE, VOLS 1 AND 2"
WOS:000228486500081,Proceedings of the ISCA 20th International Conference on Computers and Their Applications
WOS:000189420700218,"2003 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS, VOLS 1-5, PROCEEDINGS"
WOS:000189328700086,"7TH WORLD MULTICONFERENCE ON SYSTEMICS, CYBERNETICS AND INFORMATICS, VOL II, PROCEEDINGS: COMPUTER SCIENCE AND ENGINEERING"
WOS:000189434100050,"42ND IEEE CONFERENCE ON DECISION AND CONTROL, VOLS 1-6, PROCEEDINGS"
WOS:000189328700090,"7TH WORLD MULTICONFERENCE ON SYSTEMICS, CYBERNETICS AND INFORMATICS, VOL II, PROCEEDINGS: COMPUTER SCIENCE AND ENGINEERING"
WOS:000187954200117,FIFTH INTERNATIONAL SYMPOSIUM ON INSTRUMENTATION AND CONTROL TECHNOLOGY
WOS:000185284200020,CIMSA'03: 2003 IEEE INTERNATIONAL SYMPOSIUM ON COMPUTATIONAL INTELLIGENCE FOR MEASUREMENT SYSTEMS AND APPLICATIONS
WOS:000179017500327,"PROCEEDINGS OF THE 4TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-4"
WOS:001444147800001,SUSTAINABILITY
WOS:001378125700003,IEEE TRANSACTIONS ON POWER ELECTRONICS
WOS:001189610400001,PHYSICA SCRIPTA
WOS:001555629300015,IEEE ENGINEERING MANAGEMENT REVIEW
WOS:001221819200211,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000779684700001,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS
WOS:000990553600479,"2022 IEEE MTT-S INTERNATIONAL MICROWAVE WORKSHOP SERIES ON ADVANCED MATERIALS AND PROCESSES FOR RF AND THZ APPLICATIONS, IMWS-AMP"
WOS:000531095700009,SIGNAL PROCESSING
WOS:000463036200016,IEEE NETWORK
WOS:000437355300080,"2017 13TH INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION, FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (ICNC-FSKD)"
WOS:000417367600095,"MATERIALS SCIENCE, ENERGY TECHNOLOGY, AND POWER ENGINEERING I"
WOS:000368940202027,"2015 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC 2015): BIG DATA ANALYTICS FOR HUMAN-CENTRIC SYSTEMS"
WOS:000394721800101,"2011 INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTATION AND INDUSTRIAL APPLICATION (ICIA2011), VOL I"
WOS:000272834800039,"ICIC 2009: SECOND INTERNATIONAL CONFERENCE ON INFORMATION AND COMPUTING SCIENCE, VOL 3, PROCEEDINGS"
WOS:000186578600616,"2003 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS, VOLS 1-5, CONFERENCE PROCEEDINGS"
WOS:001606413800001,INTERNATIONAL JOURNAL OF MICROWAVE AND WIRELESS TECHNOLOGIES
WOS:001589827100001,POLYMER ENGINEERING AND SCIENCE
WOS:001588941500001,ARTIFICIAL ORGANS
WOS:001522919000023,IEEE SENSORS JOURNAL
